
10/12/2017:	*k Ry -; J# o9 wE (Y qW $n =N jF vi m! U@ |u _~ eH lp &D s0 {\ }" 3c GQ PZ B. 1C 58 f/ %2 
11/12/2017:	FK r: b5 7_ (G $; o\ OT ^e Md Nj ]h Xu => %W <' Ry sA /L `2 *c !1 Z0 .6 B| IS ~a +@ m8 -U 
12/12/2017:	O* ?- 9[ !/ jU x% D7 r5 (\ Z{ iY ;M vJ Ve yA NB 2o sb 3L m" 6a |g uR <@ t0 =. Xf $& }' S] 
13/12/2017:	79 mn oO fD {% ]N G2 jw \B y, 4Z _A 'V PW >F ^( H= $5 Q/ #3 k6 ep CL iz U- bI `s dv r? l< 
14/12/2017:	O$ v] H> ;h Mz b? jw y9 rx AJ "/ EK an tR q' T^ eX ,B )- <c 8I om s| `4 {[ (\ DF i0 #P p} 
15/12/2017:	fr z' %D ~d (! we @h *5 3G m- a: N9 "] W\ V> PQ ^n tS |x KO }? ZT H2 u# .c l{ Jg iF &s Y4 
16/12/2017:	p- gf dz U( GL 4C 0K +1 `A v: ]\ 2N ?r O> *% Ee ,t 5h VD k{ I} jR bu S. [i ;m 3| n& ^Z q8 
17/12/2017:	a@ n} p3 >A gH u] Uv 56 mC J? SB cX i| T* lt w` :D )" ~P .r 9f F! {j 4/ ;_ Q< 2L ek Oy dW 
18/12/2017:	ED fQ K) `U V7 90 6] ?Y ~d kZ vT t- Sg wG _C l5 4% h< ;/ :r s& M* 1O xu P# e+ ^a |, "( n> 
19/12/2017:	,1 l` t[ PY 9^ r/ 3v qB @? $F eQ i* mI A{ nO _: o4 c\ N# 5( 2R MT ]0 )= CG <p Eg !" &% -| 
20/12/2017:	9< /= *P !$ O" }) DZ (W x# t^ wY qm r- ac bL ~{ %C y. u8 Qg @& oe [d 0R jM ns vH kz VF i5 
21/12/2017:	E- aG /: vk r. ($ Ld _" 0y l\ )K u3 ,& <2 q| Zs QM xT %F ~c 6! }# 1p ^5 b= U@ *B `t 8X He 
22/12/2017:	4B ng `q @\ x; +] GC -a ZM rO Ae sd {J ?: /, h# U_ .y =o %7 T} Y$ 2> RI W< b3 ~^ |6 Q" 0c 
23/12/2017:	>J sD [H {a _@ 5v cC ;' LZ uj "A p< zR T+ o: 94 0m N` 1h f] \d ~7 Be wU t! %q S# V6 n2 )& 
24/12/2017:	.w CL }% >j aA /; Eu f$ ]6 p: dQ lk P^ IG (i S? *& @- B0 WZ V1 9o N! [D zx O{ qs Rv |_ <3 
25/12/2017:	j> Su f& s` =< \U 2V N! xe 4A @b Q8 Wq ]m Da ?1 |z "/ 3v kF Z6 5L lY PI (~ _7 -. wh Ho )K 
26/12/2017:	$6 b+ /@ \O t2 Q= ?, A; j7 W] 5C -F I( "% fK Ey :n eR `z vl 0k _& 1M #w U* q! a9 >h dp L< 
27/12/2017:	4S k| <i N> &2 ;H u1 gq zE ,a x} mo _[ \5 Fl JW C- P0 pX tV "A `: $h 93 !y MR ~] +d Dw U8 
28/12/2017:	FX nR "p 4V c{ 7* s' g( U# H< ai `h ^2 I! 9, 0L /b 38 >Z Ad 1z o} rG m- CN E| &W =Q \j +J 
29/12/2017:	mZ c5 K( +p `S C3 G= ^z q\ t& nH s, 8e @I Pv w~ ?- |6 rJ aR >A oU j: 12 )h uM }< #0 ]d B$ 
30/12/2017:	pV ~j w* ^` "$ 41 cM D; kP AZ zW qL !K Ha &s '( Qn GB 7U m8 :R dy bu N< YI 9r .5 le ?} |f 
31/12/2017:	1z XN ^c id Tm Jb o7 %j O; LV uE 3f nQ rG #? \t lU Yp :. +A 6a 29 0, MR C! xD [s 8H )h Pe 
01/01/2018:	jU 8B pD }2 !9 P= <* LC `c #~ S{ xZ '5 TQ /A GN ^g ]> R3 (| FO n0 6v \H bJ @I 7a X. w, Yf 
02/01/2018:	Py O* iV dI _a rL n7 BH KZ !; WE >5 }0 xj :| A9 F. U{ kG R# "+ Xm \) lY 8c sw S/ -] M6 21 
03/01/2018:	*\ %_ qi ZI s= v} cH .B /2 3J uj -h m[ rP Vf gG 'K $8 ,l U> ~0 b4 pw R; SF #y `A WD NT @7 
04/01/2018:	qJ w) Ff iY @C 4z P& Oy lr >A ]a Ud 7G /n K: Hj \. -~ [' hE T$ 06 I5 Du L+ k{ 3% ,Q Z1 `| 
05/01/2018:	tb xO U5 L~ yB H[ WD Rq *Q n% ]u P= 7E 0^ mr |C `+ 2\ >! 8G VJ '" Se jv N$ Tc (l 6d pk :; 
06/01/2018:	36 JV U| Ey {% u@ K! Mf R, =H .9 l# &~ im 5g c: w> 1L vX O" I2 Tp xG e+ d] 8h _S <- $[ k? 
07/01/2018:	#L oq }^ U; JQ xv 0" _F Nn lX u@ wg $- cj OP )6 59 %i |t !T f] MY mk +4 >: AS s. /~ he yb 
08/01/2018:	/e aZ \6 z+ XU {* Bo 5t Wk ._ g| SG uJ nK 1< (> $r -: iD QN Cj Yd 9! @] w2 ;A 'x Es "M )q 
09/01/2018:	_N Y< >. B0 ql E} 2^ zH p& b= FC RO TU 4$ "i [/ I? V7 ]j ho 'P r: 9n w` 6a +1 @) y3 fx ,W 
10/01/2018:	95 (7 *' kK Yv :b &A H/ 16 0o wf u$ %C X` [q |z Js S> ^Q EP GU i; _B m\ }~ Z) R3 eN xO ty 
11/01/2018:	Ud K` 0q M. XC TW gt !n -w LB ># )% P+ j' 6f :( NG y, {Q s| ;D zo ZH vk 7h /m V] l& "8 xE 
12/01/2018:	VM }) ?K qP (A Yf 'E sR k1 wr 24 .h `F ,! _x pz y3 Z* d0 DN "~ nL $5 :@ +I >U g9 #B mX ]c 
13/01/2018:	/: <; jc C6 9( $y [u tz &r 2? Ol XT )w 87 #P Zh {U bf ]a 3S n^ .K !i GN Wv o_ `+ Lk A' 0R 
14/01/2018:	'" NK T/ ]> }3 RY ^k m< _9 @E +x S4 y= of -g de 7Z j# b? CW {r 1~ O; zB U) 0. pL F6 (t 8\ 
15/01/2018:	9M m" `[ ;w k+ *} Ud e< p| 6W N1 hC !{ XS cn DV B5 @% _A K# xQ fb 4j sY 03 F7 Pq ,I oH JR 
16/01/2018:	J0 fM (C Gk vR [H j) aO UY ~$ 1o St nT p} e@ ;/ 24 s9 .b I# -i {c V+ ]q 87 5< ^" hD QK :u 
17/01/2018:	e{ [" :K wH T6 ~t 9q 5] PU _k \Y ;h 8u Q+ m4 dJ IM Li D} yV R1 F< E* r3 XW &f @^ z, n. #l 
18/01/2018:	A@ EX 0G ut 46 Zd /~ p| #V ;k T3 %+ _J &R i] 2m -$ g* "5 I> cS (s qw }\ Lv a9 zP Hl f1 `F 
19/01/2018:	q| +" G{ Kb z2 rp }0 m& #4 5l fI x] D< [a /s d@ c> AM Zo Sj 6k g_ P) N= ^\ V* vH Xu E, 1` 
20/01/2018:	T3 z8 iO (6 D@ Kf 40 Zv e{ `? V' r~ UX ;x -1 d9 G+ Aa S/ h5 [% \B _q p] kY LI C} ># 2b lN 
21/01/2018:	ga hK GP 7q `( Wt b_ p# fx '> <& Ii /1 T\ 6r BS 4, u8 ^: s[ 2. zZ w* M? ;" Ov J% ne yE N{ 
22/01/2018:	5U Cf Fi [Q Ht sL jZ 0Y z@ 6p b1 +} 8= 7~ k' RG .n >- gK m< PS /{ A* ]a eM &v )% qI \X Tr 
23/01/2018:	k+ Y7 vM UJ Rq 4L 1" /z ?m @, ^3 8` )9 N$ OT HD pA 6. tI s0 o= \- ~_ f> Ve lB w| ]E Sb 'W 
24/01/2018:	K] m5 or k( Z1 |/ Ab ;P .n 2U J` 7L [v I, TW 'w :Y E* 6i Ff N3 RD }j H> O= 4- l% ~S Q" zM 
25/01/2018:	VT ,@ +3 uY c; q{ %N w. v\ n* 7e a/ S4 JG <R l[ ]~ Qb ') o= -X OP Fm (9 IC Uz 5D KA "? :r 
26/01/2018:	N# M5 wl C! <m \+ (R a) r; tO p= k@ 2b ZS H0 U_ g7 hE ]Y &s dn eX yo :c >| 4" j$ BT AD 9F 
27/01/2018:	C? fx N/ =M KA <g *o dH F% `0 8Z y7 $E Y, SU +X !> e' (@ #i \D }b tw 9- sJ Th 1j 32 RB [5 
28/01/2018:	cr kI df %L }' oK "Z |< Tw *a J1 RE zM ?x 2e 7u _\ h, n@ :( UO ~^ +D bs Hi `N VS t# Aq y6 
29/01/2018:	/O qc 8R l& MS m% V1 ^` |; TF d+ 4. f@ ,~ -w ?Y \a zs D> pB r" A9 K7 Jx 2: ib Uv tI u5 #< 
30/01/2018:	)_ \1 d? QO eM 2u LV Xg Wl Ia (4 5~ 6^ >p ;o tP k, #R {S }E C& DB fG !" b- iv zq ]Y rm =T 
31/01/2018:	hn e7 Ja oV rY w4 d! CS B: i@ *Q {F |t ~c /A ER 59 b& [} G0 OK X. I- _U `" 3P gM uZ x+ 6] 
01/02/2018:	tr ?' \+ P/ &F vE Z. [m ^0 V: i# M8 1; jA ,K Ou p` *7 4c f3 I] 6> gX Ga 5! yD ($ QT xJ Bh 
02/02/2018:	`S a_ (A *F >$ g6 eI G# Xo Hy t& K5 pf NQ T0 1u jk ;D wZ [< @^ /O Wv .s 4b ]+ Yr 2h EC x? 
03/02/2018:	NT 9) |[ LR jw U7 vY mK _J qe >( zk 5s ~: Q2 E% h} B] c< =. $+ ?V &, PF r6 -t o1 4g iS u* 
04/02/2018:	Zm X" Y* @/ pb e[ 2u g5 Iv lk OP Cs :! t) i1 |& ;= ,q Q^ LU 8% 6B $\ _d ~o aE ST .] JF Mw 
05/02/2018:	)2 5g fa /u O[ 'G <h i= +? d- ;M |V SR }C ]t m{ 6~ D# A& q@ Hy EL ^1 n0 7W ,Y v" TI U> !X 
06/02/2018:	(k s! =, l[ 'x +a y5 RT .r qp zt \7 P8 }v jc K{ L> 2` )* U1 -W gE NV :e ?S |I m] $Z 4; CB 
07/02/2018:	(< @W yg uU &0 \i r1 >: RA I5 Ov 8# "' p= `H QN ,E z| wG qx os 6Y tV KL 7. _f 2% h~ *$ 4d 
08/02/2018:	'R 8? ,} ]t EM H= X0 cp #5 &n a+ Q[ >B ID sb ~y Z@ Wv ^J (< gm GC 3k )* `1 j. x; ed S! V% 
09/02/2018:	I- _X cU "] E\ qT `W 6N wG Se uA 4O 5, vs }Z ^[ ;9 d3 )F i> /a !P yh mx o# bH r{ kD M& B? 
10/02/2018:	nQ |j Ga &c ){ ko 5i EH "v Sy ~O <+ IL rA *m 0] s: q% RF @4 28 /- !# [= t( 'f Td b^ U\ 3l 
11/02/2018:	Dy ]t +$ wW b# <g m^ 2Z ;/ r: -L 5& O4 YH 61 ,9 UT Qf F= "S V` Cn h' 7v ao 0E {z G\ cJ .q 
12/02/2018:	<- I9 BW iP .e a# pu 'H Jn ,b Dy 0S >_ `" YK kg $] ts }X (V /M |~ rN Z3 2) @G Fw *h \Q ^8 
13/02/2018:	LB fj ne Qz NI {b YJ 0c KW %> 6R T[ ?` /P MD 9u Zi w7 v5 ;= 8* @a 'X F! 32 mG \E V. ,$ |g 
14/02/2018:	J~ $9 Q* wt 70 pH o. [h lZ }N TK 15 XR ,{ \/ ky F6 &) 2P `c gn D^ +> z' jf bv |( BL <] 4e 
15/02/2018:	e{ \9 k& +j p6 cg q} 7/ 0N w; %( sB Pn bO Tx 51 3< =A CW Em D? lR )8 'Z *V ^U !2 _o :] "y 
16/02/2018:	C2 &" `h {@ \A UT 9* 0W |k }m (# g: !N SL uz .[ t% JY Pn Hy FE DM )5 ab IZ 6l KX ^o /O >R 
17/02/2018:	kn i} Hj t| *1 Wl 8& 90 S~ xs md v3 GQ =X p- \' J] {b ,7 cF 4/ hD A` g# ^$ To z[ YE q> :; 
18/02/2018:	HO mj bP -? ,8 VA pd J{ \| sZ uN .R 1] [z @B xQ qe 50 !> +h 7G r2 3W }) vX o# (/ LI %S Ef 
19/02/2018:	#- "= >c *b y6 GZ Bo :p SL vM /? UK !{ 8$ ze u3 N( hA qk Y7 wR I] f| ~1 d' 5< 0% ;t PQ _r 
20/02/2018:	t2 Pq u^ Ff %[ bW 4w <~ dK M> j= $Y AT !Q Bv J# N] V_ ZH .R -7 /@ r` a1 ls n' :? Gm EU O0 
21/02/2018:	U5 B2 -K l3 }E 1; ZT ,W fc wR VD :6 \i Xm u$ bQ 8) {j ~o Op #C ra "y zd +[ .> x` t' sk e| 
22/02/2018:	v9 c* ip Ls |G hR +E %N ]' y> x. )= TI VY gn -K 4< &A mM 5, $B :U 2Q "O #S (l j0 P~ 8k H{ 
23/02/2018:	/7 CT o' :J ]x 1\ ;2 wW -[ qB |X )9 `e ar %b c+ .g K^ ?} 4U !H #i 8u 5s Mf <v OR Il V6 d3 
24/02/2018:	PM Yr %U 3) E^ Da q? =h N~ 4c RS gw Bk ei 96 ,o bz '@ {J "$ Xp W: Vl >O 0; \m `! xj |/ (F 
25/02/2018:	O# K% k$ HE Dt 4g 5o qb 0. re S@ nX ]| ,& _A a' sM +V -N [7 y) cR p8 1m ?9 }/ Gw dJ Qu UT 
26/02/2018:	ow #u O` mv ?N U0 TG q{ kt Zr 2& x5 =y iB gE S_ /c "| F. %7 (6 <} IP ^; QA C$ L* KR Xe \> 
27/02/2018:	T7 Ur Zs F> cE 2y 'f 3J k: [8 ?j qx mg }S <5 DI *H zG l\ ./ nW )4 Lb {, ]; X" 9O v@ C1 e= 
28/02/2018:	b? s` /h ev r# C8 2. 31 (o -+ WQ j% 5; ZP =* ]| R} IS LO 9g ct DT _H f@ "{ 47 U& [\ lE aA 
01/03/2018:	w- MJ C_ sq }$ 3G 'i Kc #; 1d kh 4T `m YU >S OF g6 rz x. t2 o/ pv A~ nE @= LN 5a BV Q? \P 
02/03/2018:	su i8 <G =_ T" r> -D [M k! W& z0 4p C+ oQ }; V| )P *g FL {U @J `N mj hY Ae 5t ~w 7f 3^ O9 
03/03/2018:	m6 Rb \0 e` q@ oD }, =z pg [A kd /| G; 5y l3 W8 %Z Bc X! C4 Q< T* vt (I Y] 7: )" xP N_ r+ 
04/03/2018:	o_ 'D 9U 2P gw |~ }" #[ s! /] %a C& u1 0c *$ \t -H `E 3V 4K b, O^ hy S) 7Q <5 rx kY zN dG 
05/03/2018:	gz fY &5 hI =7 +p K^ ;t :$ XP RB 0D L! M4 (a %. }H E< >1 CF ud Uk {` )8 m* GT @l J? \/ 9c 
06/03/2018:	@I _o ys hw *A =$ nQ ?[ Hv "\ eV ;G U, ]5 &J xr {d k| BZ (0 'z `^ L2 R9 Dg ~c +1 <l XM N! 
07/03/2018:	s( 8! oz >g YB -w 4t &5 9X JM 3L NA `D |R @d _+ }n v= Tq $F .G \/ Wl %a hH j? ie u[ b* OU 
08/03/2018:	j; >I Qt KH V0 \a en ,X ]d ?J `/ u} vB @W sE -2 *^ A' |r l: 16 bq oU 5( <4 gw Df !9 8+ {z 
09/03/2018:	_z [< $c ai Mv )P uf |K *w \/ -h IG Fy @p 2s :" QD E7 HN %V l8 m3 AT 1X 9{ j] +e #S x! YC 
10/03/2018:	"= Y8 tM 6s Gm \2 fk e? (@ v[ |R 5O Vy )Q {0 FJ _T ,K BC aH rb P/ ~' %4 Id E* jx SD qg Ln 
11/03/2018:	W0 ;& 8l ~q fC }w Z$ Ia 6P ky As RL ,p d' /( G9 JB >U j- X: Oc 4i K] F% nr V* tx _\ +S o1 
12/03/2018:	/+ J. <; |t (o 4P Zp }, :W In cy >D O= "] GK &! $r Aq gM `s zw 20 'Q Ca [l \? Fb Bd L7 ^9 
13/03/2018:	wL |% #y 6u CP \A hJ sG gD NB RQ Z; *Y "U zv Ma tk ~( T7 {9 !f lp )_ x0 '< VF @E b[ o. cm 
14/03/2018:	JB dW u+ g* Dh 'l #~ yx ]H a- TL km }^ Cn fM pE 6v 3F "O _! s/ <Y ;2 w\ >e &V Ur 7% iP Q| 
15/03/2018:	R/ Zm Q# !D K_ f$ =i %" &e NC wj 30 Vg 4U \] JY `9 FE :{ hc xu [, 2S ?| G6 l* -1 ;} WA sB 
16/03/2018:	z+ "v `] }g 0G ;x #/ o! 9E Jh [F 7c M8 :q V$ X4 @t p% <= &f bi YD W3 n? C_ B^ .r yw PK uN 
17/03/2018:	'w a{ Xh ?^ Ll =N nb ,) At +2 J- 5p W* vO j. Bm "; 9o gK qi @7 zS R# C% T1 ~H >Y G3 <c Q8 
18/03/2018:	n$ m! 'V 5u C3 MU s1 rf _D jK wN &A 9< zW .G +; /% ^x -, ZI 0{ vO ~# 8h b2 (= @6 :Y ET 4J 
19/03/2018:	Xe -j aI @' 2$ ~N `8 FG M? Ts *4 k( rE 9n Q% P6 ^q {p 0\ Do ]_ "1 &y VZ H# [/ =! Li )v dg 
20/03/2018:	^N &v 8Z <W pl 9k 5@ A% Md cx n4 "6 af ?B FH =r 2. zK D[ S) #R $G (m -J _` IE +7 ;~ 3U Ou 
21/03/2018:	Ol UQ xm b% #y k2 s_ R3 :e ~} >( f1 =8 "n /Z {Y aV Hq 5) SE ?j ,4 .0 Xc LT Gr &* vw -! P| 
22/03/2018:	bD ;" dk xP wI qB :' r[ N. -m <* zg i] F? ,+ 2t &Z f\ 0{ #h 3Y }p u7 oK |@ (Q ^9 %A =a y> 
23/03/2018:	-? LC KE u; 9i l_ Hx MD !} y: ~F TA qQ &] ^* <2 #7 {I =a dY zG Rh 1) nf `+ JW mP b0 %( $" 
24/03/2018:	>p Bc 'Z ,U 0K #^ m< 4F [/ :d 7q Rk @W xl ST |~ _` wM rH !( .X +) uA "h %v 1N ?i YC -6 Ot 
25/03/2018:	6\ +s aP dN )* #/ FO (M er 54 2t H[ {v zX "o Uw Z: `| Cb ,$ 3B EY mc f_ Sl ;j WJ Gx AV y^ 
26/03/2018:	qI Ol "u [v 5y /Q g1 {H M' ]X iR hA sp Kn m= S> *T 4~ eb @J ^P VE ;L dD U? f0 -. jC 6o 2z 
27/03/2018:	Vg L$ *l E. K) m( aZ {2 uw ]? G^ rX 1C In =3 SA ~i o, +J 5' [} %v #U Pt fx |j 60 z4 H> qp 
28/03/2018:	lf ur vz 1{ :i (E Bo e. My sG 5x 4J SN *@ ~3 FC \O Hc /% jw 8^ RV !" |; &] Pb 9' +I L` 6# 
29/03/2018:	|M &^ Jq cu :S yP nT >K \6 `2 %_ UN 3l hg i) H5 -p jY 4* I< ,# eX am v= 'B Z+ f" ]G $R {0 
30/03/2018:	x, (# '] "F <C Ji +t \n Ym Rs lq *6 d& wA -M h^ .r ge E/ {; UV Q% B1 ~| 4Z _7 y) Pk bG OL 
31/03/2018:	RJ %] ;H Z0 Ok !@ 5l :C 9B Yn Kz t4 r" m` .> Uw }e _N pj IM ^f +E gV 3* cP TX a( <h {u Ao 
01/04/2018:	E| +D ZH %G R( {g A: "- B$ ;\ py c^ F# a3 .W 7! i< ]> 9Y TM 8J U) b@ OC eK ?w 1I 4o L5 v[ 
02/04/2018:	J] z" =o GC {d X, 35 w- EA 8D #[ u' &_ Lv j? >Y I/ nU 4e Zy P< a0 NH (q $K h% .\ kB !} bg 
03/04/2018:	"j Sk pI (y ;A [C PD E6 N3 bR gF {\ lG &m LX sz V< 29 Y? K, MJ Q+ @7 ~w => T* Z1 u^ cW i/ 
04/04/2018:	>l RA *h 2< 1- :k Bs "8 ~e H9 .; 'z Q+ w# bT $W 6E g\ ^S !G a5 i] Z& rJ jI PK Yn `= v{ 3( 
05/04/2018:	:j V% \3 'h 6s p; a( u@ QF eO .n $/ G1 bL g" C5 JR 4U o_ ,0 =Z ck qm r# Nd yP ?[ H< 2~ {K 
06/04/2018:	_L fC Xt AJ j, 7d 1. 3* i9 4% \" hn w< =' /e ZD M` vK $H k) (5 ;O yB >V }c 0T -R gU 8l om 
07/04/2018:	A; 91 O& t} Xl uc 8R 5= s# vE <* a% J" i_ F+ 6x U~ eW .z '] Hf ,I km Zd D- T/ V> )[ :3 jY 
08/04/2018:	XI s_ t- `* +{ Hx 0< aA uJ mi w[ f( YN oS U6 Md B> eR :. Kc ?@ qD h, ZL z~ j2 P) \E TF '4 
09/04/2018:	;i d` GU sI R4 .v _5 %c Qy O| /= :u M\ -g ,H )z Wk hj xe }w 3( 8q TY P[ 27 ?@ EX D+ a] ~K 
10/04/2018:	0q I: p$ iw H' WV D, Z; 5. B! Pf G- o< 2K A= %( ?@ OF Ue _z l3 64 \} >1 tk uv 7b y9 sC Nm 
11/04/2018:	4n N* @+ -2 9t K" J0 f1 xk a& ~q %I >w }l YH Wj Lv 5u _A /` Z, (6 )# D] $R pg ze m| 7b P' 
12/04/2018:	yJ v~ %h xr +2 R7 bu '` N- Zz Lw gs ]E ,? G@ X( Am 5f 8| Fe [q :1 {_ 4T VB jl /Y dk !I ;S 
13/04/2018:	u= oz ^v ~/ xy pt `G Jg <S d% M+ f4 !D .0 :P 2O lI ]; &( QZ U) EV cH kN Y, 7F [? {1 mb _n 
14/04/2018:	$b do ^x D. ig vA s5 J_ +< FZ y| @& 7e =; #z R' 9I )q Nc 03 >P TL ft On W% 8k a/ ", um E! 
15/04/2018:	R! ]_ E< gX p; :5 iJ C[ q= YB n0 ~a +% ^u l$ Nw z6 Sc U} 7V )3 k{ (@ Ky &v Pr 8D jf .A ?- 
16/04/2018:	/- uG )F y= @2 ~t qx KP p! kW }w VS `r %l hf Ie i0 ZA H[ Q3 d_ X? *n cJ (6 RN 51 .g 79 zM 
17/04/2018:	A8 k0 q1 =) ,X /T pP G6 Iy MB sW xw &t ?< [_ H4 m] D. "V ;L >\ @o Sc gr Y3 On b| U{ Z5 #: 
18/04/2018:	Eu &g `! i} I{ lA -+ RU O, nm >' "5 *e 2v ~p ?r Y\ f@ |< a4 xJ 8w )S q] jh K[ ZX #Q $6 MF 
19/04/2018:	di k* 62 mf @9 :w n1 ?v Zl Ub QS He 7o {a Y# &N s+ G, Cy T_ >O !$ cF .P (V <| B[ A% }] `K 
20/04/2018:	2Y !b N( D1 ,g 3U _C mS x% )I *\ kT }o zv ?B #< i. -{ ;` >d AM |" tp 'l +6 7$ L9 QV fJ RG 
21/04/2018:	#W 3| TN _2 yr /l <^ ao d! YF 'D si eL th >( -U ?P gJ Z$ .C Vf SE w9 ~` X{ =u c& k) 06 m8 
22/04/2018:	p: N? ;8 M& Ae K! Dq c| YI "k G% )$ Fs ]/ 3y 2b >n 't aH Pj 1v J4 Tf z9 d( 0g S} E= QW Z- 
23/04/2018:	,F im sb >t CS I$ &u }c XM px ~< ^K 0U O? W/ |L 1[ v( jQ hJ gA yP Rl 68 E- nr 9; D" 2) `] 
24/04/2018:	zP =v }4 <K +e yh SF Z` pc MG [~ #t \/ o" EX ,% >& iA r6 'R .q {C s8 jW B3 D7 bU T@ u? d: 
25/04/2018:	*@ 5% 6[ #h HI Zo T, }4 ^j X) bS cr Vy n8 d$ Ng 'u 1; v9 qY 32 ~M aB PO {l tC |_ xK Ds Af 
26/04/2018:	W[ vy +X o: c1 FC ~# ', P{ k; rs `2 V4 hM E| Tb R9 .w u- 58 !t N= Bj OJ (A a$ IG @d S0 Uf 
27/04/2018:	1x tc qV 2Y S" Mk D> ;[ PL ^e ?B :b Ku %I gZ N5 zr !( 7X \. 'd El 9{ }8 G< Cy Wj ~6 @` h# 
28/04/2018:	>A m" uJ E? 4{ ib Kt ax -r jB YS c$ OG !( gC ^h |/ 7V +9 o0 5) [L fQ P3 zs 6p y% w= &: M; 
29/04/2018:	#E >^ 6~ 7` /8 \y ah bX xp ?W tO e3 ;j JU zT f[ c$ rZ |n ]G q! 0C A% Y+ QI R* }w =s v, <P 
30/04/2018:	SX da qP n@ xC #r Z0 5H (- NO 9e ,& ]1 !\ {M o? i| IE +s zy D4 KY w* "T =L ^3 8` :h /c R6 
01/05/2018:	rx }4 iV &W Bp y` j{ UN ZC m[ Qv Aa !T @g 9u o8 .L )f H_ J1 6" 3; R$ ,X :F *+ hn (? ~0 eE 
02/05/2018:	<w Nf ;3 M2 _p vi !q 0n G* c. )X @? Py tH [} IK EL h% us 4C b` #9 \V >x d= /U ~& QR YS jD 
03/05/2018:	^= )c }# D: 1F 9u {< wZ OJ Kx Ia X+ lU ey Eh k; 0i RG ,q W& ]` _' 6( .@ BM "H PQ \r ?m T4 
04/05/2018:	p9 F| U6 Q( Hh B> Od xK }E tX {Y I] +: uj ;# l- eo 4V A< W. ~/ Dc zJ 5` 8N @? G0 k^ mT i! 
05/05/2018:	=, *R &3 MG bi $6 `8 @v {Y }r Iq >W [X zH w. yO t^ u# x] o7 ls <4 Qc F1 mp %k ~" 5J C- !L 
06/05/2018:	N> ?k us <X YS Bp @c [Z TW "l (2 o/ O- \K b| :U 3H 0M $i t& {` 4. P~ Dv A+ 6] hz mr F' xE 
07/05/2018:	g; ^> @T }+ o- Jm K[ :M Uy Rl Hh nB &b ~i tf S_ %{ .2 Fv <P $V 9X x\ #8 N3 /O W1 re Dk YA 
08/05/2018:	_( -3 HJ /2 o1 YS qL `u }{ 6F CN mx XQ c> 7p l~ wG e< .\ ki ]R rE DU bt 4B %Z $h 89 |# O, 
09/05/2018:	dM ]O ,. `U ;K m* Bq >J Ny sA io l# )x eH /C ?c !- ^b pG \g 9P Y= @f <I jk rv 1: +7 ${ VR 
10/05/2018:	ch G* <+ _@ M8 6W R= ~u OS ZY 3F B) &q }I HT ;" Pr (' ]X pK o1 #V yz E! ^/ sA ,f al bD gN 
11/05/2018:	Ux SR ]E c= aT tA d& /j I. WJ %9 ;Q vK gf ^V `k :| ~) m* 0u Xz re 'q o8 6l }( +" Zp -b F4 
12/05/2018:	7{ `X zm KU [A 'Q *a 6i Vo |n .? ~} j! O0 +w b- MN Dq Zu ds I# p1 l< :H kc h$ ,e t3 5r "F 
13/05/2018:	PT (V !: hR 0H }X 2b @k dz +g _< Kt GW )r Je M4 v\ Oo np la ~. iq Sc A6 Im Y& f/ ?w %F 9$ 
14/05/2018:	b4 o) c? ,z {T US Ek i% =# .& BG I' 90 tN 1q a! 6` CP Z/ >~ (R DL WY }$ JQ Mw \V ;X j[ Fx 
15/05/2018:	ze 3W mk B` 0@ 'b Mg Jr 4i IK [\ =Q F. XZ )f s( nd "v 5c ^7 U; h1 $T Op C< a% lV R? >~ +o 
16/05/2018:	%b V: ?0 <3 c# T5 ea [, Zy R{ wD UA =J }N .$ >g v& L] X* WE ;+ 2H |! 68 @B S\ q` z1 () _" 
17/05/2018:	"n 3G 6E Td \_ :m !w /, l# 1W LB 9D '] eh rq gR o{ .> ZN j| %[ t4 ki u- +A =F Q& <K PX )s 
18/05/2018:	fS -/ Q; ~9 BW "5 bC N1 m3 iI ?R tP #$ !H z{ <K 7T sX F( *p [% \4 8, Z' D> _O Gx w` ao uh 
19/05/2018:	E: M, WR 5l f& @) qV ax z0 H[ PO pU n~ T_ v4 DY j1 m2 s! $} At I% gS cG JZ Q7 be `| =3 B( 
20/05/2018:	7| hl ?G iM ;, [o m@ W* Cf IA Nb UZ ep w< "a (_ t: L' j` kS z. ER +H ]# ^> s% {r }n Xd QB 
21/05/2018:	2A Xq :x 8u 14 mD aB V9 ;( 7K JI f$ ]v OR Tk N{ li =h Fr <` 6W "p #^ &U ~t Hg Eo /} ,0 P5 
22/05/2018:	nx QJ ?$ Y\ c` )_ &# 3m a@ q1 Kj ;Z B* rT H0 !8 }: .7 A] %/ p= L6 Rz "e '+ kI it 2U wu P| 
23/05/2018:	yp iG sq |W wl "6 K9 SR a_ ~] t- 5F =L QO Px Bu :4 zj fh bI V@ gE .{ >Y M( `N <n }# $e A1 
24/05/2018:	42 [W Kz ]j }6 `t Xk dq PR ui +a y< Q8 'c :0 A, Zh E~ J? >B oG 5! r/ xl pI N{ )m g3 @D YC 
25/05/2018:	s! ,? Yd _q zD h3 Kp N~ Bl |; :g xb O# jC AM @Q IL 1^ u= .t 5- a7 {" Vk 2+ rW ]9 RZ Tn *F 
